Store ID,Agent,Tenure,Payemnt Info [ System Rentals ] [ FoodHub ],Payemnt Info [ System Rentals ] [ Datman ],Mandate,System Type,Subscribed Tech,Gpin Status,Competitor Name,Number of Google Reviews,Any visible issue with the page?,Google Rating,Google page issue,Food Delivery platforms,Other POS Providers,Others,Avverage Online,Offline Online
851564,Kareem,3.11,7,13,Active,APOS,"PDQ, APP",Unverified,unknown,231,No,4.5,,Just Eat,Others,oracle gloria food,33,0
838030,Ibrahim,4.5,1,0,Active,APOS,APP,Verified,,65,No,4.6,,"Just Eat, Uber Eats, Deliveroo",None,,33,0
1026,Hossam,13.1,6,15,Deactivated,APOS,APP,Verified,,95,No,2.8,,"Just Eat, Uber Eats, Deliveroo",None,,34,64
635,Kareem,14,0,12,Deactivated,EPOS,APP,Verified,,708,No,3.6,,None visible,None,,34,0
803529,Hossam,6.2,6,13,Active,APOS,None,Unverified,OrderYoYo,149,No,3.3,,"Just Eat, Uber Eats, Deliveroo",None,,34,0
799854,Tarek,6.7,6,17,Active,APOS,APP,Unverified,order yoyo,168,No,3.6,,"Just Eat, Uber Eats, Deliveroo",Order YOYO,,34,40
815963,Hossam,5.4,12,22,Active,EPOS,"APP, Third party integration",Unverified,OrderYoYo,344,No,3.7,,"Just Eat, Uber Eats",None,,34,0
868443,Hossam,2.5,7,18,Active,APOS,None,Verified,,58,No,3.5,,Just Eat,None,,34,0
860324,Kareem,3.4,12,23,Active,EPOS,None,Unverified,,472,No,4.6,,Just Eat,None,,34,0
796538,Tarek,7.3,12,20,Active,EPOS,None,Verified,,80,No,3.8,,Just Eat,None,,35,0
810476,Hossam,5.7,12,23,Active,EPOS,None,Verified,,423,No,3.7,,"Just Eat, Uber Eats",None,,35,46
796810,Tarek,7.3,12,23,Active,EPOS,"PDQ, APP",Not found,,,,,,"Just Eat, Uber Eats, Deliveroo",Others,,36,17
797437,Tarek,7.1,12,15,Active,EPOS,"PDQ, APP",Verified,,130,Yes,3,the website button not there,"Just Eat, Uber Eats, Deliveroo",First Choice,,36,10
799368,Hossam,6.9,12,18,Active,EPOS,"PDQ, APP",Verified,,113,No,3.2,,"Just Eat, Uber Eats",None,,36,0
805204,Kareem,6.2,7,18,Active,APOS,PDQ,Unverified,unknown,109,No,2.7,,Just Eat,Melzo,,36,2
807166,Kareem,5.11,0,17,Active,APOS,None,Unverified,Gencio,193,No,4.2,,Uber Eats,None,,36,0
853620,Kareem,3.1,12,23,Deactivated,EPOS,None,Unverified,just eat,9,No,2.4,,Just Eat,None,,36,0
792960,Ibrahim,8,12,20,Active,EPOS,APP,Unverified,Biz Midlands,93,No,4.2,,Just Eat,First Choice,,37,1
859573,Ibrahim,3.5,12,23,Active,EPOS,None,Verified,,340,Yes,4.5,temporarily closed,Just Eat,None,,37,120
807665,Hossam,5.11,0,12,Active,APOS,APP,Unverified,FMO / ActionPrompt,69,No,3.7,,Just Eat,Action prompt / Feed Me Online,,38,0
826417,Hossam,4.11,6,12,Active,APOS,APP,Unverified,FMO / ActionPrompt,48,No,2.9,,"Just Eat, Uber Eats, Deliveroo",Action prompt / Feed Me Online,,38,0
814491,Ibrahim,5.5,7,18,Active,EPOS,None,Verified,,112,No,3.5,,Just Eat,Others,Gk spot,38,0
838009,Kareem,4.5,1,0,Active,APOS,APP,Unverified,blocked,61,Yes,3.1,blocked,None visible,None,,38,16
6854,Hossam,9.9,6,10,Active,APOS,None,Verified,,136,No,2.7,,None visible,None,,39,0
806994,Kareem,6,7,18,Active,APOS,APP,Verified,,130,No,4.8,,"Just Eat, Deliveroo",None,,41,0
867294,Ibrahim,2.8,7,18,Active,APOS,None,Verified,,9,No,3.9,,Just Eat,Others,foodengine.co.uk,42,0
799399,Tarek,6.9,5,15,Active,APOS,APP,Unverified,FMO,269,No,4.1,,"Just Eat, Uber Eats, Deliveroo",Others,,47,0
846393,Kareem,4.3,7,18,Deactivated,APOS,APP,Verified,,124,No,4.2,,"Uber Eats, Deliveroo",None,,57,0
806713,Hossam,6,6,17,Deactivated,APOS,None,Verified,,174,No,4.2,,"Uber Eats, Deliveroo",None,,101,1
816563,Ibrahim,5.4,6,17,Active,EPOS,APP,Verified,,78,No,3.9,,None visible,None,,103,0
792874,Hossam,8.2,12,20,Active,EPOS,APP,Verified,,247,No,4,,None visible,None,,180,116
